,  ,  ,  , 19:50:09, 09/03/2024, Presentsent,20:09:02,05/03/2024,Present
3, 123, John Doe, Computer Science, 20:12:55, 09/03/2024, Present
, , , , 25/04/2024, 02:42:32, Present
, , , , 25/04/2024, 02:42:32, Present
, , , , 25/04/2024, 02:42:32, Present
, , , , 25/04/2024, 02:42:32, Present
, , , , 25/04/2024, 02:42:32, Present
, , , , 25/04/2024, 02:42:32, Present
, , , , 25/04/2024, 02:42:32, Present
, , , , 25/04/2024, 02:42:32, Present
, , , , 25/04/2024, 02:42:33, Present
, , , , 25/04/2024, 02:42:33, Present
, , , , 25/04/2024, 02:42:33, Present
, , , , 25/04/2024, 02:42:33, Present
, , , , 25/04/2024, 02:42:33, Present
, , , , 25/04/2024, 02:42:33, Present
, , , , 25/04/2024, 02:42:33, Present
, , , , 25/04/2024, 02:42:33, Present
, , , , 25/04/2024, 02:42:34, Present
, , , , 25/04/2024, 02:42:34, Present
, , , , 25/04/2024, 02:42:34, Present
, , , , 25/04/2024, 02:42:34, Present
, , , , 25/04/2024, 02:42:34, Present
, , , , 25/04/2024, 02:42:34, Present
, , , , 25/04/2024, 02:42:34, Present
, , , , 25/04/2024, 02:42:34, Present
, , , , 25/04/2024, 02:42:35, Present
, , , , 25/04/2024, 02:42:35, Present
, , , , 25/04/2024, 02:42:35, Present
, , , , 25/04/2024, 02:42:35, Present
, , , , 25/04/2024, 02:42:35, Present
, , , , 25/04/2024, 02:42:35, Present
, , , , 25/04/2024, 02:42:35, Present
, , , , 25/04/2024, 02:42:36, Present
, , , , 25/04/2024, 02:42:36, Present
, , , , 25/04/2024, 02:42:36, Present
, , , , 25/04/2024, 02:42:36, Present
, , , , 25/04/2024, 02:42:36, Present
, , , , 25/04/2024, 02:42:36, Present
, , , , 25/04/2024, 02:42:36, Present
, , , , 25/04/2024, 02:42:36, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:37, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:38, Present
, , , , 25/04/2024, 02:42:39, Present
, , , , 25/04/2024, 02:42:39, Present
, , , , 25/04/2024, 02:42:39, Present
, , , , 25/04/2024, 02:49:11, Present
, , , , 25/04/2024, 02:49:11, Present
, , , , 25/04/2024, 02:49:13, Present
, , , , 25/04/2024, 02:49:13, Present
, , , , 25/04/2024, 02:49:13, Present
, , , , 25/04/2024, 02:49:13, Present
, , , , 25/04/2024, 02:49:13, Present
, , , , 25/04/2024, 02:49:14, Present
, , , , 25/04/2024, 02:49:14, Present
, , , , 25/04/2024, 02:49:14, Present
, , , , 25/04/2024, 02:52:25, Present
, , , , 25/04/2024, 02:52:25, Present
, , , , 25/04/2024, 02:52:25, Present
, , , , 25/04/2024, 02:52:25, Present
, , , , 25/04/2024, 02:52:26, Present
, , , , 25/04/2024, 02:52:26, Present
, , , , 25/04/2024, 02:52:26, Present
, , , , 25/04/2024, 02:52:26, Present
, , , , 25/04/2024, 02:52:26, Present
, , , , 25/04/2024, 02:52:26, Present
, , , , 25/04/2024, 02:52:27, Present
, , , , 25/04/2024, 02:52:27, Present
, , , , 25/04/2024, 02:52:27, Present
, , , , 25/04/2024, 02:52:27, Present
, , , , 25/04/2024, 02:52:27, Present
, , , , 25/04/2024, 02:52:27, Present
, , , , 25/04/2024, 02:52:27, Present
, , , , 25/04/2024, 02:52:27, Present
, , , , 25/04/2024, 02:52:28, Present
, , , , 25/04/2024, 02:52:28, Present
, , , , 25/04/2024, 02:52:28, Present
, , , , 25/04/2024, 02:52:28, Present
, , , , 25/04/2024, 02:52:28, Present
, , , , 25/04/2024, 02:52:28, Present
, , , , 25/04/2024, 02:52:28, Present
, , , , 25/04/2024, 02:52:28, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:29, Present
, , , , 25/04/2024, 02:52:30, Present
, , , , 25/04/2024, 02:52:30, Present
, , , , 25/04/2024, 02:52:30, Present
, , , , 25/04/2024, 17:42:35, Present
, , , , 25/04/2024, 17:42:35, Present
, , , , 25/04/2024, 17:42:35, Present
, , , , 25/04/2024, 17:42:35, Present
, , , , 25/04/2024, 17:42:35, Present
, , , , 25/04/2024, 17:42:36, Present
, , , , 25/04/2024, 17:42:36, Present
, , , , 25/04/2024, 17:42:36, Present
, , , , 25/04/2024, 17:42:36, Present
, , , , 25/04/2024, 17:42:36, Present
, , , , 25/04/2024, 17:42:37, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:39, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:40, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:41, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:42, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:43, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:44, Present
, , , , 25/04/2024, 17:42:45, Present
, , , , 25/04/2024, 17:42:45, Present
, , , , 25/04/2024, 17:42:45, Present
, , , , 25/04/2024, 17:42:49, Present
, , , , 25/04/2024, 17:42:49, Present
, , , , 25/04/2024, 17:42:49, Present
, , , , 25/04/2024, 17:42:49, Present
, , , , 25/04/2024, 17:42:49, Present
, , , , 25/04/2024, 17:42:49, Present
, , , , 25/04/2024, 17:42:50, Present
, , , , 25/04/2024, 17:42:50, Present
, , , , 25/04/2024, 17:42:50, Present
, , , , 25/04/2024, 17:42:50, Present
, , , , 14/05/2024, 00:42:50, Present
, , , , 14/05/2024, 00:42:51, Present
, , , , 14/05/2024, 00:42:51, Present
, , , , 14/05/2024, 00:42:51, Present
, , , , 14/05/2024, 00:42:51, Present
, , , , 14/05/2024, 00:42:51, Present
, , , , 14/05/2024, 00:42:51, Present
, , , , 14/05/2024, 00:42:51, Present
, , , , 14/05/2024, 00:42:51, Present
, , , , 14/05/2024, 00:42:52, Present
, , , , 14/05/2024, 00:42:52, Present
, , , , 14/05/2024, 00:42:52, Present
, , , , 14/05/2024, 00:42:52, Present
, , , , 14/05/2024, 00:42:52, Present
, , , , 14/05/2024, 00:42:52, Present
, , , , 14/05/2024, 00:42:52, Present
, , , , 14/05/2024, 00:42:53, Present
, , , , 14/05/2024, 00:42:53, Present
, , , , 14/05/2024, 00:42:53, Present
, , , , 14/05/2024, 00:42:53, Present
, , , , 14/05/2024, 00:42:53, Present
, , , , 14/05/2024, 00:42:53, Present
, , , , 14/05/2024, 00:42:53, Present
, , , , 14/05/2024, 00:42:53, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:54, Present
, , , , 14/05/2024, 00:42:55, Present
, , , , 14/05/2024, 00:42:55, Present
, , , , 14/05/2024, 00:42:55, Present
, , , , 14/05/2024, 00:42:55, Present
, , , , 14/05/2024, 00:42:55, Present
, , , , 14/05/2024, 00:42:55, Present
, , , , 14/05/2024, 02:50:07, Present
, , , , 14/05/2024, 02:50:07, Present
, , , , 14/05/2024, 02:50:07, Present
, , , , 14/05/2024, 02:50:07, Present
, , , , 14/05/2024, 02:50:07, Present
, , , , 14/05/2024, 02:50:08, Present
, , , , 14/05/2024, 02:50:08, Present
, , , , 14/05/2024, 02:50:08, Present
, , , , 14/05/2024, 02:50:09, Present
, , , , 14/05/2024, 02:50:09, Present
, , , , 14/05/2024, 02:50:09, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:50:10, Present
, , , , 14/05/2024, 02:52:21, Present
, , , , 14/05/2024, 02:52:21, Present
, , , , 14/05/2024, 02:52:21, Present
, , , , 14/05/2024, 02:52:21, Present
, , , , 14/05/2024, 02:52:21, Present
, , , , 14/05/2024, 02:52:22, Present
, , , , 14/05/2024, 02:52:22, Present
, , , , 14/05/2024, 02:52:22, Present
, , , , 14/05/2024, 02:52:22, Present
, , , , 14/05/2024, 02:52:22, Present
, , , , 14/05/2024, 02:52:22, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:23, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:24, Present
, , , , 14/05/2024, 02:52:25, Present
, , , , 14/05/2024, 03:04:26, Present
, , , , 14/05/2024, 03:04:27, Present
, , , , 14/05/2024, 03:04:27, Present
, , , , 14/05/2024, 03:04:27, Present
, , , , 14/05/2024, 03:04:27, Present
, , , , 14/05/2024, 03:04:27, Present
, , , , 14/05/2024, 03:04:27, Present
, , , , 14/05/2024, 03:04:27, Present
, , , , 14/05/2024, 03:04:27, Present
, , , , 14/05/2024, 03:04:28, Present
, , , , 14/05/2024, 03:04:28, Present
, , , , 14/05/2024, 03:04:28, Present
, , , , 14/05/2024, 03:04:28, Present
, , , , 14/05/2024, 03:04:28, Present
, , , , 14/05/2024, 03:04:29, Present
, , , , 14/05/2024, 03:04:29, Present
, , , , 14/05/2024, 03:04:29, Present
, , , , 14/05/2024, 03:04:29, Present
, , , , 14/05/2024, 03:04:29, Present
, , , , 14/05/2024, 03:04:29, Present
, , , , 14/05/2024, 03:04:30, Present
, , , , 14/05/2024, 03:04:30, Present
, , , , 14/05/2024, 03:04:30, Present
, , , , 14/05/2024, 03:04:30, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:31, Present
, , , , 14/05/2024, 03:04:32, Present
, , , , 14/05/2024, 03:04:32, Present
, , , , 14/05/2024, 03:04:32, Present
, , , , 14/05/2024, 03:04:32, Present
, , , , 14/05/2024, 03:04:32, Present
, , , , 14/05/2024, 03:04:33, Present
, , , , 14/05/2024, 03:04:34, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:35, Present
, , , , 14/05/2024, 03:04:36, Present
, , , , 14/05/2024, 03:04:36, Present
, , , , 14/05/2024, 03:04:36, Present
, , , , 14/05/2024, 03:04:36, Present
, , , , 14/05/2024, 03:04:36, Present
, , , , 14/05/2024, 03:08:07, Present
, , , , 14/05/2024, 03:08:07, Present
, , , , 14/05/2024, 03:08:07, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:08, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:09, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:10, Present
, , , , 14/05/2024, 03:08:11, Present
, , , , 14/05/2024, 03:08:11, Present
, , , , 14/05/2024, 03:08:11, Present
, , , , 14/05/2024, 03:08:11, Present
, , , , 14/05/2024, 03:08:11, Present
None, None, None, None, 14/05/2024, 23:03:25, Present
None, None, None, None, 14/05/2024, 23:03:25, Present
None, None, None, None, 14/05/2024, 23:03:25, Present
None, None, None, None, 14/05/2024, 23:03:35, Present
None, None, None, None, 14/05/2024, 23:03:35, Present
None, None, None, None, 14/05/2024, 23:03:35, Present
None, None, None, None, 14/05/2024, 23:03:35, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:36, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:37, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:38, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:39, Present
None, None, None, None, 14/05/2024, 23:03:40, Present
None, None, None, None, 14/05/2024, 23:03:40, Present
None, None, None, None, 14/05/2024, 23:03:40, Present
None, None, None, None, 14/05/2024, 23:03:40, Present
None, None, None, None, 14/05/2024, 23:03:40, Present
None, None, None, None, 14/05/2024, 23:03:40, Present
None, None, None, None, 14/05/2024, 23:03:40, Present
None, None, None, None, 14/05/2024, 23:03:40, Present
None, None, None, None, 14/05/2024, 23:03:41, Present
None, None, None, None, 14/05/2024, 23:03:41, Present
None, None, None, None, 14/05/2024, 23:03:41, Present
None, None, None, None, 14/05/2024, 23:03:41, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:42, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:43, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:44, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:45, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:46, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:47, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:48, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:49, Present
None, None, None, None, 14/05/2024, 23:03:50, Present
None, None, None, None, 14/05/2024, 23:03:50, Present
None, None, None, None, 14/05/2024, 23:03:50, Present
None, None, None, None, 14/05/2024, 23:03:50, Present
None, None, None, None, 14/05/2024, 23:03:50, Present
None, None, None, None, 14/05/2024, 23:03:50, Present
None, None, None, None, 14/05/2024, 23:03:50, Present
None, None, None, None, 14/05/2024, 23:08:18, Present
None, None, None, None, 14/05/2024, 23:08:18, Present
None, None, None, None, 14/05/2024, 23:08:18, Present
None, None, None, None, 14/05/2024, 23:08:18, Present
None, None, None, None, 14/05/2024, 23:08:18, Present
None, None, None, None, 14/05/2024, 23:08:18, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:19, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:20, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:21, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:22, Present
None, None, None, None, 14/05/2024, 23:08:23, Present
None, None, None, None, 14/05/2024, 23:08:23, Present
None, None, None, None, 14/05/2024, 23:08:23, Present
None, None, None, None, 14/05/2024, 23:08:23, Present
None, None, None, None, 14/05/2024, 23:08:23, Present
None, None, None, None, 14/05/2024, 23:08:23, Present
None, None, None, None, 14/05/2024, 23:08:24, Present
None, None, None, None, 14/05/2024, 23:08:24, Present
None, None, None, None, 14/05/2024, 23:08:24, Present
None, None, None, None, 14/05/2024, 23:17:16, Present
None, None, None, None, 14/05/2024, 23:17:16, Present
None, None, None, None, 14/05/2024, 23:17:16, Present
None, None, None, None, 14/05/2024, 23:17:16, Present
